kind,scenario_id,method,metric,n,mean,median,stddev,iqr,p5,p95,bootstrap_ci_method,bootstrap_ci_lower,bootstrap_ci_upper,observation_ids
feasible,low-risk-quantum-ready-tool,bilateral_minimax_regret,process_cpu_time_ns,30,340839848.23333335,338347778.5,11635352.974560961,10667531.75,328232913.3,356887383.09999996,percentile,335102919.5,342699397.5,feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-quantum-ready-tool,bilateral_minimax_regret,peak_rss_kib,30,80532.13333333333,80716.0,572.7971135867684,677.0,79376.0,81188.0,percentile,80464.0,80812.0,feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-quantum-ready-tool,bilateral_minimax_regret,context_switches,30,146.43333333333334,143.0,10.334686600300794,10.0,137.0,168.55,percentile,140.0,147.5,feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-quantum-ready-tool,bilateral_minimax_regret,contract_size_bytes,30,11294.0,11294.0,0.0,0.0,11294.0,11294.0,percentile,11294.0,11294.0,feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-quantum-ready-tool,bilateral_minimax_regret,total_protocol_bytes,30,12202.0,12202.0,0.0,0.0,12202.0,12202.0,percentile,12202.0,12202.0,feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-quantum-ready-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-quantum-ready-tool,canonical_first_safe,total_session_wall_time_ns,30,434358065.6666667,433078374.5,14873869.4148581,12326411.0,419921894.1,452466744.79999995,percentile,427496391.0,436200192.5,feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r01;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r02;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r03;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r04;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r05;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r06;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r07;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r08;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r09;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r10;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r11;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r12;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r13;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r14;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r15;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r16;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r17;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r18;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r19;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r20;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r21;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r22;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r23;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r24;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r25;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r26;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r27;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r28;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r29;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r30
feasible,low-risk-quantum-ready-tool,canonical_first_safe,tls_handshake_time_ns,30,10412329.666666666,10416773.0,504012.73970669,441395.0,9629802.35,11240266.35,percentile,10301546.0,10600927.5,feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r01;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r02;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r03;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r04;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r05;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r06;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r07;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r08;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r09;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r10;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r11;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r12;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r13;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r14;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r15;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r16;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r17;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r18;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r19;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r20;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r21;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r22;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r23;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r24;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r25;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r26;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r27;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r28;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r29;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r30
feasible,low-risk-quantum-ready-tool,canonical_first_safe,negotiation_selection_time_ns,30,302410146.73333335,300929060.0,11033303.780413194,11268716.0,289059836.95,321385149.09999996,percentile,296491592.0,304927565.0,feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r01;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r02;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r03;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r04;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r05;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r06;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r07;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r08;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r09;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r10;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r11;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r12;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r13;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r14;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r15;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r16;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r17;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r18;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r19;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r20;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r21;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r22;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r23;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r24;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r25;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r26;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r27;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r28;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r29;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r30
feasible,low-risk-quantum-ready-tool,canonical_first_safe,contract_sign_verify_gate_time_ns,30,100324018.86666666,99102757.5,4747790.660676415,3312269.25,96356196.5,104481429.1,percentile,98052967.5,100666549.0,feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r01;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r02;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r03;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r04;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r05;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r06;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r07;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r08;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r09;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r10;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r11;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r12;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r13;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r14;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r15;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r16;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r17;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r18;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r19;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r20;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r21;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r22;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r23;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r24;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r25;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r26;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r27;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r28;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r29;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r30
feasible,low-risk-quantum-ready-tool,canonical_first_safe,task_request_response_time_ns,30,517803.9666666667,521515.5,30835.25454733349,35479.0,466909.05,565318.15,percentile,505312.5,531729.5,feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r01;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r02;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r03;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r04;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r05;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r06;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r07;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r08;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r09;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r10;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r11;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r12;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r13;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r14;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r15;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r16;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r17;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r18;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r19;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r20;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r21;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r22;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r23;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r24;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r25;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r26;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r27;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r28;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r29;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r30
feasible,low-risk-quantum-ready-tool,canonical_first_safe,process_cpu_time_ns,30,341616640.8666667,340358873.5,11567806.098556893,9930906.75,326862489.75,361667643.5,percentile,336964139.0,343937190.5,feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r01;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r02;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r03;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r04;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r05;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r06;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r07;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r08;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r09;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r10;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r11;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r12;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r13;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r14;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r15;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r16;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r17;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r18;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r19;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r20;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r21;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r22;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r23;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r24;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r25;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r26;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r27;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r28;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r29;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r30
feasible,low-risk-quantum-ready-tool,canonical_first_safe,peak_rss_kib,30,80533.73333333334,80714.0,573.1689847309179,671.0,79376.0,81188.0,percentile,80466.0,80832.0,feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r01;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r02;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r03;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r04;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r05;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r06;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r07;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r08;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r09;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b01:r10;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r11;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r12;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r13;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r14;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r15;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r16;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r17;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r18;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r19;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b02:r20;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r21;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r22;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r23;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r24;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r25;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r26;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r27;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r28;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r29;feasible:low-risk-quantum-ready-tool:canonical_first_safe:b03:r30
